Fill,Fill Start,Fill End,Energy [GeV],Filling Scheme,Stable B. time [h],Turnaround time [h],Injection time [h],Ramp time [h],Particle B1,Particle B2,# Bunches B1,# Bunches B2,# Coll. IP 1/5,# Coll. IP 2,# Coll. IP 8,beta* IP 1 [m],beta* IP 5 [m],beta* IP 2 [m],beta* IP 8 [m],Xing Angle IP 1 [urad],Xing Angle IP 5 [urad],Xing Angle IP 2 [urad],Xing Angle IP 8 [urad],Spectrometer IP 2 [urad],Spectrometer IP 8 [urad],Intensity B1 [1e11 ppb],Intensity B2 [1e11 ppb],Bnch Len B1 [ns],Bnch Len B2 [ns],Emittance B1 H [um],Emittance B1 V [um],Emittance B2 H [um],Emittance B2 V [um],ATLAS Peak Lumi [Hz/ub],CMS Peak Lumi [Hz/ub],ALICE Peak Lumi [Hz/ub],LHCb Peak Lumi [Hz/ub],Lumi Lifetime Start [h],Lumi Lifetime End [h],ATLAS Int. Lumi [1/nb],CMS Int. Lumi [1/nb],ALICE Int. Lumi [1/nb],LHCb Int. Lumi [1/nb]
9577,1714557785000,1714567648000,6799.44,,0,0,0.7697220000000000,0.355,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,2.6580360000000001,1.9901530000000001,4.729828000000000,2.4757340000000001,0.08878999999999999,0.09342000000000000,0.09870800000000000,0.07337700000000000,,,0,0,,0
9576,1714531106000,1714557785000,6799.44,,0,0,1.3377779999999999,0.35555599999999998,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,3.145288000000000,2.166953000000000,4.118145000000000,2.5922049999999999,0.1032410000000000,0.10920400000000000,0.09904900000000000,0.07352300000000001,-1809611.8161470001,22625354.523246001,0,0,,0
9575,1714486532000,1714531106000,6799.44,25ns_2352b_2340_2004_2133_108bpi_24inj,3.6241669999999999,11.021944000000000,1.7358330000000000,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5675880000000000,1.540525000000000,0.000000000000000000,0.00000000000000000000,1.720616000000000,1.5312580000000000,2.1349100000000001,2.2005100000000000,20195.369141000,21197.232422000,9.600720000000001,2226.103760000000,2698925.491113000,-2707731.2000879999,244260.98178100001,255263.7578630000,112.61931800000001,24700.374980000001
9574,1714425723000,1714486532000,6799.44,25ns_2352b_2340_2004_2133_108bpi_24inj,12.397221999999999,2.124722000000000,1.0194440000000000,0.355,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5669430000000000,1.5533859999999999,0.00000000000000000000,0.00000000000000000000,1.888977000000000,2.1265190000000000,1.4207939999999999,2.5044460000000002,20744.9921880,20914.224609000,10.070269000000000,2022.138428000000,909369.1438400000,77641.93156500001,707034.5566250000,728086.5228290000,382.5011440000000,56602.04351300000
9573,1714376093000,1714425723000,6799.44,25ns_2352b_2340_2004_2133_108bpi_24inj,11.664444000000000,18.815833000000001,1.2486109999999999,0.3547220000000000,p+,p+,2352,2352,2340,2004,2133,1.2,1.2,10,2,150,150,200,0,,,1.5294710000000000,1.525613000000000,0.00000000000000000000,0.00000000000000000000,1.853369000000000,2.138667000000000,1.4262189999999999,2.5377689999999999,20876.708984000,21281.22265600,12.246048000000000,1629.0220950000000,-280604.7977320000,44133.300410999997,649275.5370640000,664267.9908260000,360.89600899999999,56933.18930800000
9572,1714373786000,1714376093000,3565.92,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9571,1714317133000,1714373786000,6646.56,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9570,1714272270000,1714317133000,6799.32,25ns_2211b_2198_1854_1974_108bpi_27inj_3INDIVs,8.4925,4.479444000000000,1.0991670000000000,0.3547220000000000,p+,p+,2211,2211,2198,1854,1974,1.2,1.2,10,2,150,150,200,0,,,1.558247000000000,1.5565970000000000,0.00000000000000000000,0.00000000000000000000,1.8048780000000000,2.137929000000000,1.390299000000000,2.4620359999999999,19242.9921880,19732.62890600,9.902974000000000,1193.4569090000000,-304202.3623000000,43114.502121999998,463715.800201000,511137.73568300001,262.80255399999999,31741.5122610000
9569,1714248207000,1714272270000,6799.32,25ns_2211b_2198_1854_1974_108bpi_27inj_3INDIVs,3.6283330000000000,2.2294440000000000,1.1658329999999999,0.355,p+,p+,2211,2211,2198,1854,1974,1.2,1.2,10,2,150,150,200,0,,,1.5494390000000000,1.54203000000000,0.00000000000000000000,0.0000000000000000000,1.8769970000000000,2.1244869999999998,1.4672220000000000,2.452241000000000,19164.162109000,19596.25,9.540398000000000,1161.4991460000001,-501005.02993199998,395282.86256400001,226793.35260000001,231990.15729500001,110.98863600000000,13437.014176999999
9568,1714192736000,1714248207000,6799.44,25ns_2211b_2198_1854_1974_108bpi_27inj_3INDIVs,12.888332999999999,2.5544440000000002,1.2075,0.355,p+,p+,2211,2211,2198,1854,1974,1.2,1.2,10,2,150,150,200,0,,,1.5634180000000000,1.5535969999999999,0.00000000000000000000,0.00000000000000000000,1.9020800000000000,2.176127000000000,1.4819530000000001,2.490257000000000,19282.998047000,19817.87890600,9.831528000000000,1250.7357179999999,-948332.3876140000,34979.28848400000,688992.8123780000,703805.647644000,399.37780700000002,48004.18644700000
9567,1714161172000,1714192736000,6799.44,25ns_2211b_2198_1854_1974_108bpi_27inj_3INDIVs,5.875,2.964167000000000,1.1266670000000001,0.355,p+,p+,2211,2211,2198,1854,1974,1.2,1.2,10,2,150,150,200,0,,,1.5626549999999999,1.5477150000000000,0.00000000000000000000,0.00000000000000000000,1.779439000000000,1.9813460000000001,1.4031790000000000,2.469265000000000,19293.533203000,19689.8828120,9.710260000000000,1331.9434810000000,-348663.94550999999,42903.200885999999,368163.3268740000,377412.06353400002,180.13881400000000,21962.776801000000
9566,1714129692000,1714161172000,6799.44,25ns_2211b_2198_1854_1974_108bpi_27inj_3INDIVs,4.738333000000000,3.903611000000000,1.968611000000000,0.3552780000000000,p+,p+,2211,2211,2198,1854,1974,1.2,1.2,10,2,150,150,200,0,,,1.5735870000000001,1.5639820000000000,0.00000000000000000000,0.0000000000000000000,2.068461000000000,2.351389000000000,1.5099180000000001,2.615964000000000,19595.466797000,19731.99609400,9.550000000000001,1537.1591800000,-146077.31189000001,62950.76410200000,296269.01013900002,301123.0132880000,146.08280900000000,19210.800476000000
9565,1714094008000,1714129692000,6799.44,25ns_1959b_1946_1624_1726_108bpi_23inj_3INDIVs,7.9675,2.0008330000000001,1.0183329999999999,0.355,p+,p+,1959,1959,1946,1624,1726,1.2,1.2,10,2,150,150,200,0,,,1.5721110000000000,1.5622419999999999,0.00000000000000000000,0.00000000000000000000,2.040656000000000,2.235427000000000,1.4646760000000001,2.6073580000000001,17279.970703000,18270.87890600,9.815080999999999,1226.0887450000000,-968516.795701000,42648.02311100000,427898.85482800001,434167.98938200000,244.47500700000001,25988.075466999999
9564,1714072672000,1714094008000,6799.44,25ns_1959b_1946_1624_1726_108bpi_23inj_3INDIVs,4.5175,2.83,0.9719440000000000,0.3552780000000000,p+,p+,1959,1959,1946,1624,1726,1.2,1.2,10,2,150,150,200,0,,,1.5261659999999999,1.5108950000000001,0.00000000000000000000,0.00000000000000000000,1.8457820000000000,2.0689370000000000,0.5279530000000000,0.9287360000000000,17224.447266000,17794.697266000,10.09172200000000,1400.521240000000,-56238.098698000002,45920.70734900000,246438.65625,251687.78474599999,139.68627400000000,14776.700165000000
9563,1714067459000,1714072672000,6799.2,,0,0,0.3022220000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9562,1714037495000,1714067459000,6799.44,25ns_1419b_1406_1214_1292_108bpi_19inj_3INDIVs,6.023333000000000,30.4325,1.1169439999999999,0.3547220000000000,p+,p+,1419,1419,1406,1214,1292,1.2,1.2,10,2,150,150,200,0,,,1.5706039999999999,1.5716669999999999,0.00000000000000000000,0.0000000000000000000,1.7352300000000001,1.977383000000000,1.3501909999999999,2.3223639999999999,12447.275391000,12748.53515600,6.76439900000000,1541.7926030000001,-217685.02474800000,-2599069.1837640000,246602.2412190000,253787.34905100000,91.15373000000000,20946.88591300000
9561,1714036534000,1714037495000,396.24,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9560,1713948951000,1714036534000,1.92,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9559,1713900485000,1713948951000,6799.44,25ns_1215b_1202_807_849_144bpi_14inj_3INDIVs,8.730833000000001,64.14027800000000,0.7488890000000000,0.3547220000000000,p+,p+,1215,1215,1202,807,849,1.2,1.2,10,2,150,150,200,0,,,1.5383659999999999,1.5295420000000000,0.0000000000000000000,0.0000000000000000000,1.561444000000000,1.7980080000000001,1.2390420000000000,2.173022000000000,10597.9677730000,10830.9150390000,4.9848790000000003,1051.5906980000000,-460343.7464100000,31542.815402000000,284338.50952899997,294909.23837300000,132.64751600000000,15118.48139400000
9558,1713896591000,1713900485000,6799.32,,0,0,0.225,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9557,1713886003000,1713896591000,6799.44,,0,0,0.8347220000000000,0.355,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,1.9925219999999999,2.1466140000000000,1.2049010000000000,2.1875830000000001,155.47457900000001,171.65362500000001,0,0.0004540000000000000,-3827.4986159999999,-3827.4986159999999,0,0,,0
9556,1713877414000,1713886003000,449.76,,0,0,0.4147220000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9555,1713866197000,1713877414000,3566.76,,0,0,1.9944440000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9554,1713864176000,1713866197000,1016.28,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9553,1713842855000,1713864176000,3566.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9552,1713825661000,1713842855000,2815.68,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9551,1713821134000,1713825661000,2839.92,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9550,1713803229000,1713821134000,59.16,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9549,1713662812000,1713803229000,6799.32,25ns_1983b_1970_1657_1684_144bpi_19inj_3INDIVs,1.2594440000000000,1.9280560000000000,0.9322220000000000,0.3552780000000000,p+,p+,1983,1983,1970,1657,1684,1.2,1.2,10,2,160,160,200,0,,,1.5734390000000000,1.5739010000000000,0.0000000000000000000,0.00000000000000000000,1.7849480000000000,2.0039259999999999,1.1645160000000001,2.329030000000000,18216.353516000,18198.783203000,9.495217000000000,1291.640625,213146.92021600000,213146.92021600000,66518.0286030000,54012.960260000000,37.28347200000000,3075.374940000000
9548,1713617095000,1713662812000,6799.44,25ns_1983b_1970_1657_1684_144bpi_19inj_3INDIVs,11.250278000000000,10.827222000000001,0.9061110000000000,0.355,p+,p+,1983,1983,1970,1657,1684,1.2,1.2,10,2,160,160,200,0,,,1.5752630000000001,1.5751059999999999,0.000000000000000000,0.00000000000000000000,1.6947470000000000,2.0469059999999999,1.2326060000000001,2.283680000000000,17539.166016000,18491.810547000,9.60950800000000,2001.492920000000,1067411.4741660000,48338.32192700000,577060.1977840000,591909.3645800001,343.84617300000002,58737.317069999997
9547,1713612341000,1713617095000,3565.92,,0,0,0.3794440000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9546,1713611868000,1713612341000,59.16,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9545,1713605674000,1713611868000,59.16,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9544,1713596960000,1713605674000,59.16,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9543,1713541469000,1713596960000,6799.44,25ns_1983b_1970_1657_1684_144bpi_19inj_3INDIVs,9.506389000000000,12.22888900000000,1.3380559999999999,0.3547220000000000,p+,p+,1983,1983,1970,1657,1684,1.2,1.2,10,2,160,160,200,0,,,1.5164540000000000,1.5038279999999999,0.00000000000000000000,0.00000000000000000000,1.977384000000000,2.3240240000000001,1.300268000000000,2.2890419999999998,17444.447266000,17695.212891000,9.885789000000001,1678.7615969999999,-62264.93235700000,51419.51692400000,470860.1566620000,481028.2741990000,289.38156199999997,23208.965550000001
9542,1713537381000,1713541469000,449.76,,0,0,0.7994440000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9541,1713525457000,1713537381000,449.76,,0,0,2.8444440000000002,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9540,1713515501000,1713525457000,6799.08,,0,0,1.841389000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9539,1713452403000,1713515501000,6799.44,25ns_1791b_1778_1191_1254_144bpi_18inj_3INDIVs,12.603056000000000,5.2252780000000003,1.3233330000000001,0.3547220000000000,p+,p+,1791,1791,1778,1191,1254,1.2,1.2,10,2,160,160,200,0,,,1.5483990000000001,1.5389139999999999,0.00000000000000000000,0.0000000000000000000,2.156381000000000,2.4100880000000000,1.4025780000000001,2.4310309999999999,16328.7783200000,16664.451172000,9.723058999999999,1244.155029000000,-336066.9708520000,60091.31021500000,530248.3494870000,546325.8290990000,384.7733680000000,28756.86301600000
9538,1713441602000,1713452403000,1043.4,,0,0,2.1755559999999998,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9537,1713402549000,1713441602000,6799.44,25ns_1791b_1772_1191_1260_144bpi_18inj_3INDIVs,8.255556000000000,22.220555999999998,1.0627780000000000,0.35555599999999998,p+,p+,1791,1791,1733,1214,1233,1.2,1.2,10,2,160,160,200,0,,,1.5018400000000001,1.5096130000000001,0.00000000000000000000,0.0000000000000000000,1.718176000000000,1.9682900000000001,1.1215710000000001,2.037401000000000,15666.8076170000,16410.037109000,9.788033000000000,1249.6986079999999,-818356.6409980000,41668.850447999997,404813.1090770000,415213.15367099998,241.18485300000000,10338.628001999999
9536,1713389532000,1713402549000,6799.2,,0,0,0.42083300000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9535,1713377260000,1713389532000,6799.44,,0,0,0.8047220000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,0.00000000000000000000,0.00000000000000000000,2.4774250000000002,2.9800439999999999,1.6311240000000000,2.6294300000000002,4.726874000000000,5.054631000000000,0.00499000000000000,0.03250500000000000,31312.475405000001,31312.475405000001,0,0,,0
9534,1713373444000,1713377260000,3566.76,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9533,1713357636000,1713373444000,3565.8,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9532,1713355185000,1713357636000,1144.32,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9531,1713336528000,1713355185000,0.12,,0,0,0,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9530,1713306811000,1713336528000,6799.44,25ns_1791b_1772_1191_1260_144bpi_18inj_3INDIVs,3.9069440000000002,2.8394439999999999,1.5263890000000000,0.355,p+,p+,1791,1791,1772,1191,1260,1.2,1.2,10,2,160,160,200,0,,,1.5089070000000000,1.5256200000000000,0.00000000000000000000,0.0000000000000000000,1.9095890000000000,2.054022000000000,1.1156960000000000,2.111341000000000,15389.099609000,16130.32421900,9.236560000000001,736.3765870000000,-104688.78724100000,-2796066.740135000,193978.6602780000,203095.57533399999,118.73045700000000,4248.085991000000
9529,1713286985000,1713306811000,6799.44,Single_12b_9_1_3_BSRT,3.2883330000000002,13.1925,0.8977780000000000,0.355,p+,p+,12,12,9,1,3,1.2,1.2,10,2,160,160,200,0,,,1.1874920000000000,1.194157000000000,0.00000000000000000000,0.00000000000000000000,3.3339620000000001,2.9212039999999999,2.15558100000000,2.9140400000000000,55.60050600000000,61.05809000000000,0.00406000000000000,0.23047799999999999,-7259.380603000000,15127.829000000000,404.55057799999997,365.356209000000,0.03078200000000000,0
9528,1713282766000,1713286985000,449.76,,0,0,1.0772219999999999,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9527,1713275025000,1713282766000,6799.2,,0,0,0.7913890000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9526,1713247139000,1713275025000,6799.44,,0,0,1.253611000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9525,1713223675000,1713247139000,6799.44,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,5.247222000000000,2.0269439999999999,0.8233330000000000,0.3552780000000000,p+,p+,1215,1215,1172,821,834,1.2,1.2,10,2,160,160,200,0,,,1.513921000000000,1.5161899999999999,0.00000000000000000000,0.00000000000000000000,1.7530349999999999,1.9624130000000000,1.2898760000000000,2.335813000000000,10346.5029300000,10559.3759770000,9.674333000000001,491.9613340000000,-130090.17467600000,151285.9601270000,179616.97425500001,182358.42377100000,160.98996500000001,8415.219343999999
9524,1713220584000,1713223675000,6799.2,,0,0,0.15055600000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9523,1713175899000,1713220584000,6799.44,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,11.191943999999999,2.4494440000000002,0.8208330000000000,0.3552780000000000,p+,p+,1215,1215,1199,807,852,1.2,1.2,10,2,160,160,200,0,,,1.489031000000000,1.4862759999999999,0.0000000000000000000,0.0000000000000000000,1.7284330000000001,1.8894650000000000,1.2068600000000000,2.293242000000000,10375.755859000,10461.6806640000,38.441592999999997,950.235107000000,-250618.45480499999,44946.88823700000,332405.7855570000,333333.8054490000,456.0272750000000,21361.96246500000
9522,1713171804000,1713175899000,6262.92,,0,0,0.30444399999999999,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9521,1713159131000,1713171804000,6799.44,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,1.8377779999999999,1.715,0.7858330000000000,0.3547220000000000,p+,p+,1215,1215,1172,821,834,1.2,1.2,10,2,160,160,200,0,,,1.534133000000000,1.5439250000000000,0.00000000000000000000,0.00000000000000000000,1.7025820000000000,1.8636910000000000,1.2008179999999999,2.2991380000000001,10352.6103520000,10622.3330080000,8.745996999999999,490.7181090000000,40076.67630200000,40076.67630200000,56365.43189200000,57172.9594080000,29.90059100000000,2809.3153680000000
9520,1713151781000,1713159131000,6799.44,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,0.19555600000000001,1.8005560000000000,0.8091670000000000,0.3547220000000000,p+,p+,1215,1215,1199,807,852,1.2,1.2,10,2,160,160,200,0,,,1.516595000000000,1.5184299999999999,0.0000000000000000000,0.00000000000000000000,1.6281990000000000,1.8324380000000000,1.1891090000000000,2.1623019999999999,6501.5458980000,6290.44091800000,4.263091000000000,490.6455990000000,,,3237.690170000000,1769.9070389999999,1.9065600000000000,171.861202000000
9519,1713140936000,1713151781000,6799.44,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,1.3547220000000000,1.6341669999999999,0.7330560000000000,0.35555599999999998,p+,p+,1215,1215,1172,821,834,1.2,1.2,10,2,160,160,200,0,,,1.5217090000000000,1.5254730000000001,0.00000000000000000000,0.00000000000000000000,1.6141289999999999,1.8558570000000001,1.1663159999999999,2.189631000000000,10641.751953000,10522.6865230000,4.518074000000000,522.7678830000000,1234.9689499999999,1234.9689499999999,39915.379303000002,39878.16431800000,19.551604999999999,2071.9937030000001
9518,1713121709000,1713140936000,6799.56,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,3.383611000000000,1.9638890000000000,0.8672220000000000,0.355,p+,p+,1215,1215,1199,807,852,1.2,1.2,10,2,160,160,200,0,,,1.5139600000000000,1.5047140000000001,0.00000000000000000000,0.0000000000000000000,1.625233000000,1.8559250000000000,1.100165000000000,2.1169899999999999,10371.3056640000,11837.4228520000,87.25008400000000,654.3848270000000,-136910.3983630000,1361887.8758870000,113209.00859800000,114563.00099299999,566.1008530000000,4754.28672600000
9517,1713108052000,1713121709000,6799.44,25ns_1215b_1199_807_852_144bpi_14inj_3INDIVs,1.721111000000000,11.596944000000001,0.9238890000000000,0.3547220000000000,p+,p+,1215,1215,1199,807,852,1.2,1.2,10,2,160,160,200,0,,,1.5300490000000000,1.5347850000000001,0.0000000000000000000,0.00000000000000000000,1.7156439999999999,1.8691130000000000,1.2281070000000001,2.2588010000000001,10297.6181640000,10493.0224610000,17.670244000000000,249.40771500000,-272736.36985700001,-272736.36985700001,51992.314865000000,52166.7589260000,57.212713999999998,1000.5722940000001
9516,1713089569000,1713108052000,449.76,,0,0,0.27111099999999999,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9515,1713073572000,1713089569000,6799.2,,0,0,0.1852780000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9514,1713030060000,1713073572000,6799.44,25ns_831b_818_407_434_144bpi_11inj_3INDIVs,10.9525,3.4144440000000000,0.7608330000000000,0.3547220000000000,p+,p+,831,831,818,407,434,1.2,1.2,10,2,160,160,200,0,,,1.4869349999999999,1.4932340000000000,0.00000000000000000000,0.00000000000000000000,1.5302600000000000,1.7339920000000000,1.0381080000000000,2.025415000000000,7354.82275400000,7187.83447300000,2.8262109999999998,260.2284850000000,652160.2767000000,30240.058827000001,230738.6318280000,230815.7524590000,69.25954600000000,8972.529103000001
9513,1713021810000,1713030060000,6799.2,,0,0,0.4022220000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9512,1712947933000,1713021810000,6799.44,25ns_831b_818_497_518_96bpi_14inj_3INDIVs,17.9725,5.804722000000000,1.0408329999999999,0.3547220000000000,p+,p+,831,831,818,497,518,1.2,1.2,10,2,160,160,200,0,,,1.4921869999999999,1.4927779999999999,0.00000000000000000000,0.00000000000000000000,1.6942560000000000,1.9159299999999999,1.2774049999999999,2.263953000000000,7179.76953100,7257.7724610000,9.906435000000000,300.575928000000,-226120.45055400001,55974.19846500000,325596.5827600000,328920.6051480000,560.7011160000000,11306.670463000000
9511,1712936649000,1712947933000,6799.44,,0,0,0.7966670000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9510,1712919868000,1712936649000,6799.44,25ns_399b_386_182_194_96bpi_9inj_3INDIVs,2.3794439999999999,2.4186109999999998,0.94,0.3547220000000000,p+,p+,399,399,386,182,194,1.2,1.2,10,2,160,160,200,0,,,1.502742000000000,1.4949509999999999,0.00000000000000000000,0.00000000000000000000,1.7151650000000001,1.858029000000000,1.1615670000000000,2.161211000000000,3341.30517600000,3385.659424000000,10.282899000000000,302.88702400000000,205107.16404199999,205107.16404199999,24431.753800999999,24373.814602999999,77.8933020000000,1317.2174840000000
9509,1712899497000,1712919868000,6799.44,25ns_399b_386_182_194_96bpi_9inj_3INDIVs,4.073333000000000,23.843610999999999,0.8086110000000000,0.3547220000000000,p+,p+,399,399,386,182,194,1.2,1.2,10,2,160,160,200,0,,,1.5073030000000001,1.474557000000000,0.00000000000000000000,0.00000000000000000000,1.6767030000000001,1.886860000000000,1.21206800000000,2.201500000000000,3427.328857000000,3425.213135000000,0.939901000000000,116.57823900000000,-95992.2235920000,151152.00043200000,43110.71129700000,43691.108576999999,11.976729000000001,815.62168400000
9508,1712894999000,1712899497000,6185.64,,0,0,0.6980560000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9507,1712889286000,1712894999000,6799.44,,0,0,0.7911110000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9506,1712880126000,1712889286000,449.76,,0,0,2.1844440000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9505,1712870788000,1712880126000,449.76,,0,0,2.4330560000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9504,1712865775000,1712870788000,449.76,,0,0,1.0013890000000001,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9503,1712863300000,1712865775000,449.76,,0,0,0.30444399999999999,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9502,1712850939000,1712863300000,449.88,,0,0,2.933333000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9501,1712839749000,1712850939000,449.76,,0,0,2.7080560000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9500,1712818925000,1712839749000,5419.8,,0,0,5.133611000000000,0,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9499,1712794981000,1712818925000,6799.44,25ns_399b_386_266_278_48bpi_12inj_3INDIVs,4.950833000000000,3.4030559999999999,0.8211110000000000,0.3547220000000000,p+,p+,399,399,386,266,278,1.2,1.2,10,2,160,160,200,0,,,1.51270000000000,1.5091570000000001,0.00000000000000000000,0.00000000000000000000,1.616594000000000,1.7997470000000000,1.1547820000000000,2.1109819999999999,3405.623779000000,3444.081787000000,10.64780300000000,299.9274600000000,-112873.78999700000,252224.23893500000,53933.967419000001,54609.90094800000,88.81361900000000,2645.9912009999998
9498,1712788636000,1712794981000,6799.32,,0,0,0.8683330000000000,0.3547220000000000,p+,p+,0,0,0,0,0,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,
9497,1712774952000,1712788636000,6799.44,25ns_399b_386_266_278_48bpi_12inj_3INDIVs,2.0455559999999999,1.8952780000000000,0.8447220000000000,0.3547220000000000,p+,p+,399,399,386,266,278,1.2,1.2,10,2,160,160,200,0,,,1.4881070000000001,1.483672000000000,0.00000000000000000000,0.00000000000000000000,1.5538529999999999,1.786543000000000,1.1802980000000001,2.1255430000000000,3452.568115000000,3425.413330000000,10.879707000000000,63.94519800000000,-237119.03751800000,-237119.03751800000,19574.248178000002,19816.30213000000,62.18178600000000,368.8795380000000
9496,1712755010000,1712774952000,6799.44,25ns_399b_386_266_278_48bpi_12inj_3INDIVs,1.8602780000000001,35.67888900000000,2.241111000000000,0.3547220000000000,p+,p+,399,399,386,266,278,1.2,1.2,10,2,160,160,200,0,,,1.3502259999999999,1.365707000000000,0.00000000000000000000,0.00000000000000000000,1.574122000000000,1.734180000000000,1.1279770000000000,2.072163000000000,3333.42627000000,3461.229248000000,10.186563000000000,64.86603500000000,-26288.16844000000,-26288.16844000000,17676.870308000001,17732.326475000002,58.772837000000003,347.4427860000000
